Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Vincent Trocheck,20242025,NYR,R,C,82,26,33,59,0,44,0.72,15,40,5,12,6,7,1,7,202,12.9,21:06,59.3,1993-07-11,Pittsburgh,PA,USA,USA,71,187,2011,3,64,20132014,N,Regular Season
Jacob Trouba,20242025,"NYR,ANA",R,D,77,1,13,14,-8,66,0.18,1,14,0,0,0,0,0,0,111,0.9,20:31,--,1994-02-26,Rochester,MI,USA,USA,75,212,2012,1,9,20132014,N,Regular Season
Maxim Tsyplakov,20242025,NYI,L,R,77,10,25,35,4,39,0.45,9,32,1,3,0,0,0,1,116,8.6,14:58,43.5,1998-09-19,Moscow,--,RUS,RUS,75,203,--,--,--,20242025,N,Regular Season
Alex Tuch,20242025,BUF,R,R,82,36,31,67,16,47,0.82,27,47,3,11,6,9,1,4,196,18.4,19:15,41,1996-05-10,Syracuse,NY,USA,USA,76,219,2014,1,18,20162017,N,Regular Season
Tyler Tucker,20242025,STL,L,D,38,3,4,7,4,55,0.18,3,6,0,0,0,1,0,0,33,9.1,14:35,--,2000-03-01,Thunder Bay,ON,CAN,CAN,73,204,2018,7,200,20222023,N,Regular Season
Riley Tufte,20242025,BOS,L,L,6,0,0,0,-3,4,0,0,0,0,0,0,0,0,0,1,--,9:12,50,1998-04-10,Coon Rapids,MN,USA,USA,78,233,2016,1,25,20212022,N,Regular Season
Alex Turcotte,20242025,LAK,L,C,68,9,16,25,6,20,0.37,8,24,1,1,0,0,0,2,79,11.4,11:44,45.5,2001-02-26,Elk Grove,IL,USA,USA,71,195,2019,1,5,20212022,N,Regular Season
T.J. Tynan,20242025,COL,R,C,9,0,1,1,-1,4,0.11,0,1,0,0,0,0,0,0,5,--,7:51,33.3,1992-02-25,Orland Park,IL,USA,USA,68,160,2011,3,66,20162017,N,Regular Season
Ryan Ufko,20242025,NSH,R,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,15:37,--,2003-05-07,Smithtown,NY,USA,USA,72,174,2021,4,115,20242025,N,Regular Season
Urho Vaakanainen,20242025,"ANA,NYR",L,D,51,2,14,16,8,18,0.31,2,16,0,0,0,0,0,0,42,4.8,16:25,--,1999-01-01,Joensuu,--,FIN,FIN,74,202,2017,1,18,20182019,N,Regular Season
James van Riemsdyk,20242025,CBJ,L,L,71,16,20,36,-4,23,0.51,15,34,1,2,0,0,0,2,85,18.8,12:24,30,1989-05-04,Middletown,NJ,USA,USA,75,210,2007,1,2,20092010,N,Regular Season
Trevor van Riemsdyk,20242025,WSH,R,D,82,1,20,21,20,34,0.26,1,21,0,0,0,0,0,0,80,1.3,17:40,--,1991-07-24,Middletown,NJ,USA,USA,75,210,--,--,--,20142015,N,Regular Season
Frank Vatrano,20242025,ANA,L,R,81,21,24,45,-9,80,0.56,17,39,3,5,1,1,0,1,234,9,17:33,47.1,1994-03-14,East Longmeadow,MA,USA,USA,71,203,--,--,--,20152016,N,Regular Season
Joseph Veleno,20242025,"DET,CHI",L,C,74,8,9,17,-23,17,0.23,8,17,0,0,0,0,0,0,75,10.7,12:07,46.9,2000-01-13,Montréal,QC,CAN,CAN,73,201,2018,1,30,20202021,N,Regular Season
Carter Verhaeghe,20242025,FLA,L,C,81,20,33,53,-14,46,0.65,15,37,5,16,0,0,0,5,242,8.3,17:52,36.4,1995-08-14,Toronto,ON,CAN,CAN,74,183,2013,3,82,20192020,N,Regular Season
Jimmy Vesey,20242025,"NYR,COL",L,L,43,5,3,8,-4,0,0.19,5,8,0,0,0,0,0,0,36,13.9,10:39,20,1993-05-26,Boston,MA,USA,USA,74,203,2012,3,66,20162017,N,Regular Season
Jeffrey Viel,20242025,BOS,L,L,5,0,0,0,-1,14,0,0,0,0,0,0,0,0,0,3,--,7:41,100,1997-01-28,Rimouski,QC,CAN,CAN,73,214,--,--,--,20202021,N,Regular Season
Gabriel Vilardi,20242025,WPG,R,C,71,27,34,61,9,14,0.86,15,36,12,25,0,0,0,6,130,20.8,18:08,49.3,1999-08-16,Kingston,ON,CAN,CAN,75,216,2017,1,11,20192020,N,Regular Season
Alex Vlasic,20242025,CHI,L,D,82,4,26,30,-23,12,0.37,3,17,1,12,0,1,0,0,103,3.9,23:16,--,2001-06-05,Wilmette,IL,USA,USA,78,217,2019,2,43,20212022,N,Regular Season
Marc-Edouard Vlasic,20242025,SJS,L,D,27,1,2,3,-10,2,0.11,1,2,0,0,0,1,0,0,20,5,14:38,--,1987-03-30,Montréal,QC,CAN,CAN,73,205,2005,2,35,20062007,N,Regular Season
Dmitri Voronkov,20242025,CBJ,L,L,73,23,24,47,17,55,0.64,15,36,8,11,0,0,0,1,154,14.9,16:47,41.6,2000-09-10,Angarsk,--,RUS,RUS,77,234,2019,4,114,20232024,N,Regular Season
Jakub Vrana,20242025,"WSH,NSH",L,L,39,9,5,14,-4,10,0.36,5,10,4,4,0,0,0,4,47,19.1,10:21,35,1996-02-28,Prague,--,CZE,CZE,72,197,2014,1,13,20162017,N,Regular Season
Juuso Välimäki,20242025,UTA,L,D,43,2,3,5,-5,14,0.12,2,5,0,0,0,0,0,0,40,5,16:33,--,1998-10-06,Tampere,--,FIN,FIN,74,201,2017,1,16,20182019,N,Regular Season
Chris Wagner,20242025,COL,R,R,28,1,0,1,-8,14,0.04,1,1,0,0,0,0,0,0,29,3.4,7:06,44.4,1991-05-27,Walpole,MA,USA,USA,72,192,2010,5,122,20142015,N,Regular Season
Oliver Wahlstrom,20242025,"NYI,BOS",R,R,43,3,3,6,-6,37,0.14,3,5,0,1,0,0,0,1,54,5.6,10:14,75,2000-06-13,Portland,ME,USA,USA,74,205,2018,1,11,20192020,N,Regular Season
Nathan Walker,20242025,STL,L,L,73,8,8,16,-5,63,0.22,8,15,0,0,0,1,0,0,72,11.1,12:06,52.6,1994-02-07,Cardiff,--,GBR,AUS,69,191,2014,3,89,20172018,N,Regular Season
Sean Walker,20242025,CAR,R,D,82,5,11,16,-7,46,0.2,5,16,0,0,0,0,0,0,144,3.5,16:50,--,1994-11-13,Keswick,ON,CAN,CAN,71,191,--,--,--,20182019,N,Regular Season
Jake Walman,20242025,"SJS,EDM",L,D,65,7,33,40,4,42,0.62,7,31,0,8,0,1,0,1,164,4.3,22:46,--,1996-02-20,Toronto,ON,CAN,CAN,73,218,2014,3,82,20192020,N,Regular Season
Taylor Ward,20242025,LAK,R,R,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,4,25,14:52,100,1998-03-31,Kelowna,BC,CAN,CAN,74,207,--,--,--,20242025,N,Regular Season
Tim Washe,20242025,ANA,L,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,--,7:44,50,2001-08-25,Detroit,MI,USA,USA,75,212,--,--,--,20242025,N,Regular Season
Austin Watson,20242025,DET,R,L,13,3,0,3,1,17,0.23,3,3,0,0,0,0,0,0,13,23.1,7:51,66.7,1992-01-13,Ann Arbor,MI,USA,USA,76,203,2010,1,18,20122013,N,Regular Season
MacKenzie Weegar,20242025,CGY,R,D,81,8,39,47,18,33,0.58,4,24,4,21,0,2,0,0,184,4.3,24:10,--,1994-01-07,Ottawa,ON,CAN,CAN,72,206,2013,7,206,20162017,N,Regular Season
Alexander Wennberg,20242025,SJS,L,C,77,10,25,35,-21,14,0.45,7,25,3,10,0,0,2,2,82,12.2,18:51,47.5,1994-09-22,Stockholm,--,SWE,SWE,74,190,2013,1,14,20142015,N,Regular Season
Zach Werenski,20242025,CBJ,L,D,81,23,59,82,12,31,1.01,17,54,5,25,1,3,2,5,298,7.7,26:45,--,1997-07-19,Grosse Pointe,MI,USA,USA,74,214,2015,1,8,20162017,N,Regular Season
Colin White,20242025,SJS,R,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,--,7:18,23.1,1997-01-30,Boston,MA,USA,USA,73,195,2015,1,21,20162017,N,Regular Season
Zach Whitecloud,20242025,VGK,R,D,74,4,9,13,7,37,0.18,4,13,0,0,0,0,0,0,72,5.6,17:31,--,1996-11-28,Brandon,MB,CAN,CAN,74,210,--,--,--,20172018,N,Regular Season
Ozzy Wiesblatt,20242025,NSH,R,C,5,0,1,1,1,0,0.2,0,1,0,0,0,0,0,0,4,--,11:06,--,2002-03-09,Calgary,AB,CAN,CAN,70,183,2020,1,31,20242025,N,Regular Season
Jack Williams,20242025,CBJ,R,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,--,11:09,45.5,2002-03-02,Biddeford,ME,USA,USA,71,185,--,--,--,20242025,N,Regular Season
Adam Wilsby,20242025,NSH,L,D,23,1,4,5,3,6,0.22,1,5,0,0,0,0,0,0,33,3,18:06,--,2000-08-07,Stockholm,--,SWE,SWE,73,188,2020,4,101,20242025,N,Regular Season
Tom Wilson,20242025,WSH,R,R,81,33,32,65,20,100,0.8,20,43,11,17,2,5,2,6,169,19.5,18:44,26.3,1994-03-29,Toronto,ON,CAN,CAN,76,225,2012,1,16,20132014,N,Regular Season
Ryan Winterton,20242025,SEA,R,C,12,0,1,1,-11,2,0.08,0,1,0,0,0,0,0,0,15,--,10:50,50,2003-09-04,Markham,ON,CAN,CAN,74,175,2021,3,67,20232024,N,Regular Season
Matthew Wood,20242025,NSH,R,R,6,0,1,1,0,2,0.17,0,1,0,0,0,0,0,0,8,--,11:35,33.3,2005-02-06,Nanaimo,BC,CAN,CAN,76,202,2023,1,15,20242025,N,Regular Season
Miles Wood,20242025,COL,L,L,37,4,4,8,-5,48,0.22,4,8,0,0,0,0,0,1,60,6.7,11:21,27.3,1995-09-13,Buffalo,NY,USA,USA,74,209,2013,4,100,20152016,N,Regular Season
Parker Wotherspoon,20242025,BOS,L,D,55,1,6,7,-10,10,0.13,1,7,0,0,0,0,0,0,44,2.3,18:02,--,1997-08-24,Surrey,BC,CAN,CAN,73,190,2015,4,112,20222023,N,Regular Season
Shane Wright,20242025,SEA,R,C,79,19,25,44,4,18,0.56,12,31,7,13,0,0,0,2,91,20.9,14:04,44.5,2004-01-05,Burlington,ON,CAN,CAN,72,192,2022,1,4,20222023,N,Regular Season
Arber Xhekaj,20242025,MTL,L,D,70,1,5,6,-13,118,0.09,1,6,0,0,0,0,0,0,69,1.4,14:37,--,2001-01-30,Hamilton,ON,CAN,CAN,76,240,--,--,--,20222023,N,Regular Season
Kailer Yamamoto,20242025,UTA,R,R,12,2,1,3,-1,2,0.25,1,1,1,2,0,0,0,0,13,15.4,12:07,100,1998-09-29,Spokane,WA,USA,USA,69,178,2017,1,22,20172018,N,Regular Season
Cam York,20242025,PHI,L,D,66,4,13,17,-8,26,0.26,4,17,0,0,0,0,0,1,65,6.2,20:47,--,2001-01-05,Anaheim,CA,USA,USA,72,194,2019,1,14,20202021,N,Regular Season
Pavel Zacha,20242025,BOS,L,C,82,14,33,47,-8,21,0.57,10,37,2,7,2,3,2,5,132,10.6,19:04,53.2,1997-04-06,Brno,--,CZE,CZE,76,211,2015,1,6,20152016,N,Regular Season
Nikita Zadorov,20242025,BOS,L,D,81,4,18,22,25,145,0.27,4,20,0,0,0,2,0,0,105,3.8,20:37,--,1995-04-16,Moscow,--,RUS,RUS,79,255,2013,1,16,20132014,N,Regular Season
Egor Zamula,20242025,PHI,L,D,63,3,12,15,-14,6,0.24,3,15,0,0,0,0,0,1,37,8.1,16:31,--,2000-03-30,Chelyabinsk,--,RUS,RUS,75,200,--,--,--,20202021,N,Regular Season
Connor Zary,20242025,CGY,L,C,54,13,14,27,-7,14,0.5,12,18,1,9,0,0,1,2,111,11.7,16:04,37.3,2001-09-25,Saskatoon,SK,CAN,CAN,72,178,2020,1,24,20232024,N,Regular Season
Trevor Zegras,20242025,ANA,L,C,57,12,20,32,-8,23,0.56,11,28,1,4,0,0,0,1,98,12.2,17:02,36.6,2001-03-20,Bedford,NY,USA,USA,72,185,2019,1,9,20202021,N,Regular Season
Olen Zellweger,20242025,ANA,L,D,62,7,13,20,1,20,0.32,6,15,1,5,0,0,0,0,130,5.4,18:58,--,2003-09-10,Calgary,AB,CAN,CAN,70,193,2021,2,34,20232024,N,Regular Season
Fabian Zetterlund,20242025,"SJS,OTT",R,L,84,19,22,41,7,14,0.49,14,34,5,7,0,0,0,0,181,10.5,16:21,59.6,1999-08-25,Karlstad,--,SWE,SWE,71,208,2017,3,63,20212022,N,Regular Season
Mika Zibanejad,20242025,NYR,R,C,82,20,42,62,-22,22,0.76,13,37,7,19,0,6,0,0,183,10.9,18:46,52,1993-04-18,Stockholm,--,SWE,SWE,74,208,2011,1,6,20112012,N,Regular Season
Artem Zub,20242025,OTT,R,D,56,2,11,13,3,34,0.23,2,10,0,1,0,2,0,1,57,3.5,20:38,--,1995-10-03,Khabarovsk,--,RUS,RUS,75,201,--,--,--,20202021,N,Regular Season
Mats Zuccarello,20242025,MIN,L,R,69,19,35,54,0,22,0.78,16,38,3,16,0,0,1,6,151,12.6,19:39,40,1987-09-01,Oslo,--,NOR,NOR,68,181,--,--,--,20102011,N,Regular Season
Jason Zucker,20242025,BUF,L,L,73,21,32,53,4,57,0.73,10,32,11,21,0,0,0,4,143,14.7,16:00,39.6,1992-01-16,Newport Beach,CA,USA,USA,71,198,2010,2,59,20112012,N,Regular Season
