Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Billy Sweezey,20222023,CBJ,R,D,9,0,1,1,-3,9,0.11,0,1,0,0,0,0,0,0,3,0,17:07,--,1996-02-06,Hanson,MA,USA,USA,73,206,--,--,--,20222023,N,Regular Season
Brandon Tanev,20222023,SEA,L,L,82,16,19,35,21,44,0.43,15,34,0,0,1,1,0,3,115,13.9,14:13,12,1991-12-31,Toronto,ON,CAN,CAN,72,189,--,--,--,20152016,N,Regular Season
Chris Tanev,20222023,CGY,R,D,65,1,12,13,7,21,0.2,1,12,0,1,0,0,0,1,75,1.3,20:07,--,1989-12-20,Toronto,ON,CAN,CAN,75,199,--,--,--,20102011,N,Regular Season
Vladimir Tarasenko,20222023,"STL,NYR",L,R,69,18,32,50,-14,8,0.72,14,35,3,14,1,1,1,1,169,10.7,16:48,0,1991-12-13,Yaroslavl,--,RUS,RUS,73,219,2010,1,16,20122013,N,Regular Season
Tomas Tatar,20222023,NJD,L,L,82,20,28,48,41,30,0.59,19,44,1,4,0,0,0,1,153,13.1,15:07,39.5,1990-12-01,Ilava,--,SVK,SVK,70,173,2009,2,60,20102011,N,Regular Season
John Tavares,20222023,TOR,L,C,80,36,44,80,-7,34,1,18,41,18,39,0,0,1,9,277,13,17:39,58.3,1990-09-20,Mississauga,ON,CAN,CAN,73,211,2009,1,1,20092010,N,Regular Season
Joel Teasdale,20222023,MTL,L,L,2,0,1,1,-2,0,0.5,0,1,0,0,0,0,0,0,1,0,10:52,0,1999-03-11,Repentigny,QC,CAN,CAN,72,212,--,--,--,20222023,N,Regular Season
Teuvo Teravainen,20222023,CAR,L,C,68,12,25,37,11,16,0.54,5,23,5,11,2,3,0,2,144,8.3,16:55,62.3,1994-09-11,Helsinki,--,FIN,FIN,71,191,2012,1,18,20132014,N,Regular Season
Troy Terry,20222023,ANA,R,R,70,23,38,61,-8,22,0.87,18,49,5,12,0,0,1,3,188,12.2,19:22,100,1997-09-10,Denver,CO,USA,USA,72,191,2015,5,148,20172018,N,Regular Season
Shea Theodore,20222023,VGK,L,D,55,8,33,41,16,18,0.75,6,32,2,9,0,0,1,2,136,5.9,21:26,--,1995-08-03,Aldergrove,BC,CAN,CAN,74,197,2013,1,26,20152016,N,Regular Season
Robert Thomas,20222023,STL,R,C,73,18,47,65,-8,22,0.89,12,42,5,22,1,1,1,2,106,17,19:21,52.9,1999-07-02,Aurora,ON,CAN,CAN,72,207,2017,1,20,20182019,N,Regular Season
Tage Thompson,20222023,BUF,R,C,78,47,47,94,4,39,1.21,26,59,20,34,1,1,1,7,295,15.9,18:35,43.1,1997-10-30,Phoenix,AZ,USA,USA,78,220,2016,1,26,20172018,N,Regular Season
Tyce Thompson,20222023,NJD,R,R,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,8:39,--,1999-07-12,Calgary,AB,CAN,CAN,74,193,2019,4,96,20202021,N,Regular Season
Lassi Thomson,20222023,OTT,R,D,2,0,0,0,-2,4,0,0,0,0,0,0,0,0,0,1,0,10:54,--,2000-09-24,Tampere,--,FIN,FIN,72,192,2019,1,19,20212022,N,Regular Season
Henry Thrun,20222023,SJS,L,D,8,0,2,2,-3,0,0.25,0,2,0,0,0,0,0,0,7,0,19:52,--,2001-03-12,Southborough,MA,USA,USA,74,190,2019,4,101,20222023,N,Regular Season
Chris Tierney,20222023,"FLA,MTL",L,C,36,3,7,10,-8,6,0.28,3,9,0,0,0,1,0,0,19,15.8,10:52,47,1994-07-01,Keswick,ON,CAN,CAN,73,191,2012,2,55,20142015,N,Regular Season
Conor Timmins,20222023,"ARI,TOR",R,D,27,2,12,14,-1,8,0.52,2,10,0,4,0,0,0,1,19,10.5,15:05,--,1998-09-18,St. Catharines,ON,CAN,CAN,75,213,2017,2,32,20192020,N,Regular Season
Jarred Tinordi,20222023,CHI,L,D,44,2,6,8,-17,40,0.18,2,8,0,0,0,0,0,1,32,6.3,16:27,--,1992-02-20,Millersville,MD,USA,USA,78,229,2010,1,22,20122013,N,Regular Season
Owen Tippett,20222023,PHI,R,R,77,27,22,49,-17,16,0.64,19,37,8,12,0,0,1,4,231,11.7,17:26,63.3,1999-02-16,Peterborough,ON,CAN,CAN,73,210,2017,1,10,20172018,N,Regular Season
Brady Tkachuk,20222023,OTT,L,L,82,35,48,83,-10,126,1.01,24,54,11,29,0,0,2,6,347,10.1,18:38,48.4,1999-09-16,Scottsdale,AZ,USA,USA,76,225,2018,1,4,20182019,N,Regular Season
Matthew Tkachuk,20222023,FLA,L,L,79,40,69,109,29,123,1.38,26,72,14,36,0,1,0,6,322,12.4,20:26,44.8,1997-12-11,Scottsdale,AZ,USA,USA,74,202,2016,1,6,20162017,N,Regular Season
Devon Toews,20222023,COL,L,D,80,7,43,50,39,26,0.63,6,43,1,7,0,0,0,0,165,4.2,25:06,--,1994-02-21,Abbotsford,BC,CAN,CAN,73,191,2014,4,108,20182019,N,Regular Season
Jonathan Toews,20222023,CHI,L,C,53,15,16,31,-31,43,0.58,6,19,9,12,0,0,1,1,87,17.2,17:43,63.1,1988-04-29,Winnipeg,MB,CAN,CAN,74,201,2006,1,3,20072008,N,Regular Season
Tyler Toffoli,20222023,CGY,R,C,82,34,39,73,16,28,0.89,24,48,10,25,0,0,2,4,268,12.7,16:37,58.3,1992-04-24,Scarborough,ON,CAN,CAN,72,203,2010,2,47,20122013,N,Regular Season
Eeli Tolvanen,20222023,"NSH,SEA",L,R,61,18,13,31,8,14,0.51,14,24,4,7,0,0,0,4,116,15.5,14:31,25,1999-04-22,Vihti,--,FIN,FIN,70,182,2017,1,30,20172018,N,Regular Season
Philip Tomasino,20222023,NSH,R,R,31,5,13,18,5,6,0.58,1,12,4,6,0,0,0,0,54,9.3,15:36,55.6,2001-07-28,Mississauga,ON,CAN,CAN,72,190,2019,1,24,20212022,N,Regular Season
Dominic Toninato,20222023,WPG,L,C,5,0,1,1,0,2,0.2,0,1,0,0,0,0,0,0,7,0,7:56,50,1994-03-09,Duluth,MN,USA,USA,74,201,2012,5,126,20172018,N,Regular Season
Alexey Toropchenko,20222023,STL,L,R,69,10,9,19,6,12,0.28,9,18,0,0,1,1,0,0,86,11.6,12:05,25,1999-06-25,Moscow,--,RUS,RUS,78,222,2017,4,113,20212022,N,Regular Season
Yakov Trenin,20222023,NSH,L,C,77,12,12,24,-7,47,0.31,10,20,0,2,2,2,0,2,140,8.6,15:09,38.9,1997-01-13,Chelyabinsk,--,RUS,RUS,74,201,2015,2,55,20192020,N,Regular Season
Vincent Trocheck,20222023,NYR,R,C,82,22,42,64,3,58,0.78,13,47,9,17,0,0,0,3,225,9.8,19:19,56.1,1993-07-11,Pittsburgh,PA,USA,USA,71,188,2011,3,64,20132014,N,Regular Season
Jacob Trouba,20222023,NYR,R,D,82,8,22,30,7,63,0.37,5,23,2,5,1,2,0,2,199,4,21:12,0,1994-02-26,Rochester,MI,USA,USA,75,212,2012,1,9,20132014,N,Regular Season
Alex Tuch,20222023,BUF,R,R,74,36,43,79,14,20,1.07,27,58,8,20,1,1,1,9,218,16.5,19:09,42.7,1996-05-10,Syracuse,NY,USA,USA,76,219,2014,1,18,20162017,N,Regular Season
Tyler Tucker,20222023,STL,L,D,26,1,3,4,-9,31,0.15,1,4,0,0,0,0,0,0,21,4.8,14:39,--,2000-03-01,Thunder Bay,ON,CAN,CAN,73,204,2018,7,200,20222023,N,Regular Season
Riley Tufte,20222023,DAL,L,L,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,7:57,--,1998-04-10,Coon Rapids,MN,USA,USA,78,230,2016,1,25,20212022,N,Regular Season
Alex Turcotte,20222023,LAK,L,C,4,0,0,0,-2,5,0,0,0,0,0,0,0,0,0,2,0,6:59,42.9,2001-02-26,Elk Grove,IL,USA,USA,71,185,2019,1,5,20212022,N,Regular Season
Urho Vaakanainen,20222023,ANA,L,D,23,0,2,2,-16,0,0.09,0,2,0,0,0,0,0,0,27,0,16:27,--,1999-01-01,Joensuu,--,FIN,FIN,74,205,2017,1,18,20182019,N,Regular Season
Juuso Valimaki,20222023,ARI,L,D,78,4,30,34,-10,59,0.44,3,22,1,12,0,0,0,1,93,4.3,18:11,--,1998-10-06,Tampere,--,FIN,FIN,74,201,2017,1,16,20182019,N,Regular Season
James van Riemsdyk,20222023,PHI,L,L,61,12,17,29,-3,28,0.48,10,25,2,4,0,0,0,1,119,10.1,15:21,50,1989-05-04,Middletown,NJ,USA,USA,75,209,2007,1,2,20092010,N,Regular Season
Trevor van Riemsdyk,20222023,WSH,R,D,75,7,16,23,10,15,0.31,7,22,0,1,0,0,0,0,97,7.2,19:04,--,1991-07-24,Middletown,NJ,USA,USA,75,191,--,--,--,20142015,N,Regular Season
Frank Vatrano,20222023,ANA,L,R,81,22,19,41,-29,66,0.51,17,32,5,9,0,0,1,1,231,9.5,16:41,41.2,1994-03-14,East Longmeadow,MA,USA,USA,71,206,--,--,--,20152016,N,Regular Season
Joe Veleno,20222023,DET,L,C,81,9,11,20,-12,30,0.25,8,16,1,4,0,0,0,1,85,10.6,12:47,42.6,2000-01-13,Montréal,QC,CAN,CAN,73,201,2018,1,30,20202021,N,Regular Season
Carter Verhaeghe,20222023,FLA,L,C,81,42,31,73,10,46,0.9,35,60,7,13,0,0,1,2,275,15.3,17:30,48.8,1995-08-14,Toronto,ON,CAN,CAN,74,183,2013,3,82,20192020,N,Regular Season
Jimmy Vesey,20222023,NYR,L,L,81,11,14,25,13,20,0.31,10,24,0,0,1,1,0,4,123,8.9,13:37,22.2,1993-05-26,Boston,MA,USA,USA,74,203,2012,3,66,20162017,N,Regular Season
Jeffrey Viel,20222023,SJS,L,L,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,9:10,--,1997-01-28,Rimouski,QC,CAN,CAN,74,205,--,--,--,20202021,N,Regular Season
Gabriel Vilardi,20222023,LAK,R,C,63,23,18,41,10,18,0.65,18,32,5,9,0,0,0,6,122,18.9,15:36,46,1999-08-16,Kingston,ON,CAN,CAN,75,216,2017,1,11,20192020,N,Regular Season
Alex Vlasic,20222023,CHI,L,D,6,0,1,1,-1,0,0.17,0,1,0,0,0,0,0,0,4,0,19:38,--,2001-06-05,Wilmette,IL,USA,USA,78,217,2019,2,43,20212022,N,Regular Season
Marc-Edouard Vlasic,20222023,SJS,L,D,78,1,17,18,-14,16,0.23,1,18,0,0,0,0,0,0,67,1.5,17:28,--,1987-03-30,Montréal,QC,CAN,CAN,73,205,2005,2,35,20062007,N,Regular Season
Jakub Voracek,20222023,CBJ,L,R,11,1,5,6,-7,0,0.55,0,5,1,1,0,0,0,0,17,5.9,15:58,33.3,1989-08-15,Kladno,--,CZE,CZE,74,216,2007,1,7,20082009,N,Regular Season
Jakub Vrana,20222023,"DET,STL",L,L,25,11,5,16,3,10,0.64,7,12,4,4,0,0,1,2,63,17.5,14:33,28.6,1996-02-28,Prague,--,CZE,CZE,72,190,2014,1,13,20162017,N,Regular Season
Austin Wagner,20222023,CHI,L,L,7,1,1,2,-2,0,0.29,1,2,0,0,0,0,0,1,13,7.7,12:08,--,1997-06-23,Calgary,AB,CAN,CAN,73,195,2015,4,99,20182019,N,Regular Season
Chris Wagner,20222023,BOS,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,12:36,25,1991-05-27,Walpole,MA,USA,USA,72,192,2010,5,122,20142015,N,Regular Season
Oliver Wahlstrom,20222023,NYI,R,R,35,7,9,16,5,32,0.46,6,15,1,1,0,0,0,1,70,10,12:10,35,2000-06-13,Portland,ME,USA,USA,74,205,2018,1,11,20192020,N,Regular Season
Nathan Walker,20222023,STL,L,L,56,2,8,10,10,25,0.18,2,10,0,0,0,0,0,1,43,4.7,10:17,53.7,1994-02-07,Cardiff,--,GBR,AUS,69,187,2014,3,89,20172018,N,Regular Season
Sammy Walker,20222023,MIN,R,C,9,1,1,2,-1,0,0.22,1,2,0,0,0,0,0,0,8,12.5,10:36,--,1999-06-07,Edina,MN,USA,USA,70,180,2017,7,200,20222023,N,Regular Season
Sean Walker,20222023,LAK,R,D,70,3,10,13,-3,36,0.19,3,12,0,1,0,0,0,1,94,3.2,14:50,--,1994-11-13,Keswick,ON,CAN,CAN,71,191,--,--,--,20182019,N,Regular Season
Jake Walman,20222023,DET,L,D,63,9,9,18,10,45,0.29,9,16,0,2,0,0,1,2,140,6.4,19:43,--,1996-02-20,Toronto,ON,CAN,CAN,73,218,2014,3,82,20192020,N,Regular Season
Austin Watson,20222023,OTT,R,L,75,9,2,11,-7,123,0.15,6,8,0,0,3,3,0,2,79,11.4,10:14,46.7,1992-01-13,Ann Arbor,MI,USA,USA,76,238,2010,1,18,20122013,N,Regular Season
MacKenzie Weegar,20222023,CGY,R,D,81,4,27,31,15,43,0.38,4,27,0,3,0,1,0,1,160,2.5,21:06,--,1994-01-07,Ottawa,ON,CAN,CAN,72,206,2013,7,206,20162017,N,Regular Season
Alexander Wennberg,20222023,SEA,L,C,82,13,25,38,-7,20,0.46,9,29,4,9,0,0,0,3,101,12.9,18:42,45.6,1994-09-22,Stockholm,--,SWE,SWE,74,190,2013,1,14,20142015,N,Regular Season
Zach Werenski,20222023,CBJ,L,D,13,3,5,8,-6,0,0.62,3,6,0,2,0,0,0,0,41,7.3,23:36,--,1997-07-19,Grosse Pointe,MI,USA,USA,74,211,2015,1,8,20162017,N,Regular Season
Blake Wheeler,20222023,WPG,R,R,72,16,39,55,-3,46,0.76,9,40,7,15,0,0,1,6,126,12.7,17:03,51.6,1986-08-31,Plymouth,MN,USA,USA,77,222,2004,1,5,20082009,N,Regular Season
Colin White,20222023,FLA,R,C,68,8,7,15,0,12,0.22,8,15,0,0,0,0,0,0,64,12.5,9:38,43.1,1997-01-30,Boston,MA,USA,USA,73,194,2015,1,21,20162017,N,Regular Season
Colton White,20222023,ANA,L,D,46,0,6,6,-17,8,0.13,0,6,0,0,0,0,0,0,30,0,14:32,--,1997-05-03,London,ON,CAN,CAN,73,187,2015,4,97,20182019,N,Regular Season
Zach Whitecloud,20222023,VGK,R,D,59,5,7,12,10,41,0.2,5,12,0,0,0,0,0,1,64,7.8,17:07,--,1996-11-28,Brandon,MB,CAN,CAN,74,210,--,--,--,20172018,N,Regular Season
Chris Wideman,20222023,MTL,R,D,46,0,6,6,-6,81,0.13,0,4,0,2,0,0,0,0,31,0,13:31,--,1990-01-07,St. Louis,MO,USA,USA,70,180,2009,4,100,20152016,N,Regular Season
Max Willman,20222023,PHI,L,C,9,0,0,0,-3,4,0,0,0,0,0,0,0,0,0,9,0,8:58,0,1995-02-13,Barnstable,MA,USA,USA,72,184,2014,5,121,20212022,N,Regular Season
Tom Wilson,20222023,WSH,R,R,33,13,9,22,-13,78,0.67,9,17,4,5,0,0,1,1,82,15.9,17:37,33.3,1994-03-29,Toronto,ON,CAN,CAN,76,220,2012,1,16,20132014,N,Regular Season
Christian Wolanin,20222023,VAN,L,D,16,0,3,3,5,4,0.19,0,2,0,1,0,0,0,0,16,0,15:45,--,1995-03-17,Quebec City,QC,CAN,CAN,74,190,2015,4,107,20172018,N,Regular Season
Miles Wood,20222023,NJD,L,L,76,13,14,27,1,76,0.36,11,24,2,3,0,0,0,2,167,7.8,12:06,16.7,1995-09-13,Buffalo,NY,USA,USA,74,195,2013,4,100,20152016,N,Regular Season
Parker Wotherspoon,20222023,NYI,L,D,12,0,1,1,5,4,0.08,0,1,0,0,0,0,0,0,10,0,13:20,--,1997-08-24,Surrey,BC,CAN,CAN,73,192,2015,4,112,20222023,N,Regular Season
Shane Wright,20222023,SEA,R,C,8,1,1,2,4,2,0.25,1,2,0,0,0,0,0,0,4,25,8:29,32.3,2004-01-05,Burlington,ON,CAN,CAN,72,192,2022,1,4,20222023,N,Regular Season
Arber Xhekaj,20222023,MTL,L,D,51,5,8,13,-9,101,0.25,3,10,2,3,0,0,0,0,75,6.7,15:16,--,2001-01-30,Hamilton,ON,CAN,CAN,76,240,--,--,--,20222023,N,Regular Season
Kailer Yamamoto,20222023,EDM,R,R,58,10,15,25,12,24,0.43,9,23,0,0,1,2,0,3,97,10.3,16:35,46.2,1998-09-29,Spokane,WA,USA,USA,69,178,2017,1,22,20172018,N,Regular Season
Jesse Ylonen,20222023,MTL,R,R,37,6,10,16,-11,0,0.43,5,15,1,1,0,0,0,1,43,14,13:27,50,1999-10-03,Scottsdale,AZ,USA,FIN,74,193,2018,2,35,20202021,N,Regular Season
Cam York,20222023,PHI,L,D,54,2,18,20,-1,18,0.37,2,16,0,3,0,1,0,0,42,4.8,19:39,--,2001-01-05,Anaheim,CA,USA,USA,72,194,2019,1,14,20202021,N,Regular Season
Pavel Zacha,20222023,BOS,L,C,82,21,36,57,26,16,0.7,18,48,3,8,0,1,0,3,131,16,16:03,45.3,1997-04-06,Brno,--,CZE,CZE,75,206,2015,1,6,20152016,N,Regular Season
Filip Zadina,20222023,DET,L,R,30,3,4,7,-5,10,0.23,3,7,0,0,0,0,0,2,51,5.9,13:06,33.3,1999-11-27,Pardubice,--,CZE,CZE,72,190,2018,1,6,20182019,N,Regular Season
Nikita Zadorov,20222023,CGY,L,D,82,14,7,21,10,80,0.26,14,20,0,1,0,0,0,2,130,10.8,18:41,--,1995-04-16,Moscow,--,RUS,RUS,78,248,2013,1,16,20132014,N,Regular Season
Nikita Zaitsev,20222023,"OTT,CHI",R,D,46,1,7,8,-9,20,0.17,1,8,0,0,0,0,0,0,20,5,16:28,--,1991-10-29,Moscow,--,RUS,RUS,74,192,--,--,--,20162017,N,Regular Season
Egor Zamula,20222023,PHI,L,D,14,0,4,4,0,2,0.29,0,4,0,0,0,0,0,0,8,0,13:23,--,2000-03-30,Chelyabinsk,--,RUS,RUS,75,200,--,--,--,20202021,N,Regular Season
Jakub Zboril,20222023,BOS,L,D,22,1,3,4,-1,6,0.18,1,4,0,0,0,0,0,1,13,7.7,13:17,--,1997-02-21,Brno,--,CZE,CZE,73,199,2015,1,13,20182019,N,Regular Season
Trevor Zegras,20222023,ANA,L,C,81,23,42,65,-24,88,0.8,19,48,4,17,0,0,2,3,184,12.5,18:50,41.4,2001-03-20,Bedford,NY,USA,USA,72,185,2019,1,9,20202021,N,Regular Season
Fabian Zetterlund,20222023,"NJD,SJS",R,L,67,6,17,23,-6,14,0.34,5,20,1,3,0,0,1,1,118,5.1,13:15,41.2,1999-08-25,Karlstad,--,SWE,SWE,71,220,2017,3,63,20212022,N,Regular Season
Mika Zibanejad,20222023,NYR,R,C,82,39,52,91,25,20,1.11,18,50,20,39,1,2,0,5,251,15.5,19:58,49.5,1993-04-18,Stockholm,--,SWE,SWE,74,203,2011,1,6,20112012,N,Regular Season
Radim Zohorna,20222023,"CGY,TOR",L,L,10,1,0,1,-1,0,0.1,1,1,0,0,0,0,0,0,9,11.1,8:35,51.2,1996-04-29,Havlickuv,--,CZE,CZE,78,220,--,--,--,20202021,N,Regular Season
Artem Zub,20222023,OTT,R,D,53,3,7,10,2,39,0.19,3,10,0,0,0,0,0,0,41,7.3,20:15,--,1995-10-03,Khabarovsk,--,RUS,RUS,75,200,--,--,--,20202021,N,Regular Season
Mats Zuccarello,20222023,MIN,L,R,78,22,45,67,-3,26,0.86,13,38,9,29,0,0,1,3,198,11.1,20:12,40,1987-09-01,Oslo,--,NOR,NOR,68,181,--,--,--,20102011,N,Regular Season
Jason Zucker,20222023,PIT,L,L,78,27,21,48,-4,47,0.62,25,39,2,9,0,0,1,5,197,13.7,15:39,26.7,1992-01-16,Newport Beach,CA,USA,USA,71,195,2010,2,59,20112012,N,Regular Season
